,item,price,comments,icon,good,mid,bad
149,九阳,299,500,"京东物流,放心购,免邮,每满299-30",80,0,0
202,美的,589,200,"京东物流,每满589-260",80,0,0
313,志高,189,200,"京东物流,免邮,赠",80,0,0
422,奥克斯,199,500,无,80,0,0
551,九阳,599,200,"京东物流,放心购,免邮,满459-80",80,0,0
601,东芝,899,200,自营,80,0,0
71,小熊,489,500,"自营,新品,每满489-190",70,0,0
223,美的,209,500,"京东物流,免邮,每满199-50",70,0,0
266,膳魔师,429,500,"自营,包税,满328-30",70,0,0
358,小熊,359,200,"京东物流,放心购,免邮,每满359-90",70,0,0
433,膳魔师,389,500,"自营,包税,券30-10,满328-30",70,0,0
512,苏泊尔,539,500,"京东物流,闪购,满539-180",70,0,0
545,山本,369,200,"京东物流,每满299-70",70,0,0
547,石崎秀儿,699,200,"京东物流,放心购,满699-260",70,0,0
571,苏泊尔,479,200,"京东物流,闪购,免邮,满479-110",70,0,0
574,美的,399,200,"京东物流,免邮,每满399-40",70,0,0
586,HYUNDAI,229,500,"京东物流,放心购,免邮,满200-30",70,0,0
640,苏泊尔,589,200,"京东物流,放心购,闪购,满529-220",70,0,0
664,美的,1499,200,"京东物流,每满1399-200,赠",70,0,0
680,小米,399,200,自营,70,0,0
704,HYUNDAI,229,500,"京东物流,放心购,免邮,满200-30",70,0,0
281,苏宁宜品,179,500,无,60,0,0
376,苏宁宜品,179,500,"京东物流,免邮,券109-30",60,0,0
396,美的,529,200,"京东物流,放心购,免邮",60,0,0
398,九阳,699,200,"京东物流,闪购,免邮,每满699-300,",60,0,0
480,利仁,199,200,满199-20,60,0,0
536,飞利浦,899,200,"京东物流,每满889-150,赠",60,0,0
657,苏宁宜品,219,500,"京东物流,免邮,券109-30",60,0,0
658,苏宁宜品,188,500,"京东物流,秒杀,免邮,券109-30",60,0,0
721,飞利浦,899,200,"京东物流,每满889-150,赠",60,0,0
722,苏泊尔,379,60,"京东物流,券249-80",60,0,0
723,山本,349,1000,"京东物流,放心购,每满229-60",60,0,0
724,苏泊尔,549,2000,"京东物流,放心购,免邮,满549-240",60,0,0
725,苏泊尔,299,100,"京东物流,闪购,免邮,每满299-120",60,0,0
726,大宇,899,0,"自营,厂商配送",60,0,0
727,美的,389,200,"京东物流,放心购,每满359-90,赠",60,0,0
728,九阳,439,500,"京东物流,放心购,免邮,每满439-40,",60,0,0
729,HYUNDAI,279,100,"京东物流,免邮,满200-30",60,0,0
730,柏翠,679,2000,"自营,赠",60,0,0
731,九阳,489,68,"自营,闪购,每满489-60",60,0,0
732,小熊,459,2000,"京东物流,免邮,满419-70,赠",60,0,0
733,奥克斯,219,2000,"京东物流,每满219-70",60,0,0
734,美菱,499,500,"自营,厂商配送",60,0,0
735,长虹,158,5000,无,60,0,0
736,苏泊尔,179,100,"京东物流,放心购,闪购",60,0,0
737,SCP,239,0,无,60,0,0
738,爱宁,529,0,每满300-121,60,0,0
739,南极人,169,0,自营,60,0,0
740,北美电器,499,0,自营,60,0,0
741,HYUNDAI,229,0,无,60,0,0
742,施耐德,499,0,"自营,满490-200,赠",60,0,0
743,奥克斯,259,0,"京东物流,免邮,每满259-60",60,0,0
744,美菱,159,0,满159-30,60,0,0
745,长虹,148,0,"放心购,满100-10",60,0,0
746,SCP,309,0,无,60,0,0
747,SCP,349,0,无,60,0,0
748,BabyStar,299,0,"放心购,满99-20",60,0,0
749,HYUNDAI,329,0,自营,60,0,0
750,先菱,199,0,"满100-50,赠",60,0,0
751,飞利浦,499,0,自营,60,0,0
752,小米,408,0,无,60,0,0
753,美菱,229,0,无,60,0,0
754,飞利浦,1509,0,"京东物流,放心购,免邮,每满1509-9",60,0,0
755,苏泊尔,189,0,"京东物流,放心购,免邮",60,0,0
756,长虹,309,0,赠,60,0,0
757,美的,369,0,京东物流,60,0,0
758,欧莱克,379,0,满300-120,60,0,0
759,熊猫,119,0,"满114-15,赠",60,0,0
760,九阳,599,0,"京东物流,放心购,免邮,每满599-260",60,0,0
761,小熊,499,0,"放心购,满499-80",60,0,0
762,优益,338,0,自营,60,0,0
763,苏泊尔,219,0,"京东物流,放心购,免邮",60,0,0
764,大宇,899,0,无,60,0,0
765,飞利浦,999,0,"京东物流,放心购,免邮",60,0,0
766,大宇,1280,0,自营,60,0,0
767,苏泊尔,459,0,自营,60,0,0
768,苏泊尔,599,0,"京东物流,放心购,闪购,免邮,",60,0,0
769,DP,699,0,满469-200,60,0,0
770,先菱,229,0,"满100-50,赠",60,0,0
771,欧诺华,219,0,每满219-60,60,0,0
772,宜阁,399,0,自营,60,0,0
773,苏泊尔,599,0,"京东物流,放心购,免邮,满539-140",60,0,0
774,创维,249,0,无,60,0,0
775,HYUNDAI,199,0,满199-10,60,0,0
776,苏泊尔,130,0,无,60,0,0
777,山本,339,0,满200-100,60,0,0
778,奥克斯,229,0,"京东物流,放心购,免邮,每满229-40",60,0,0
779,爱仕达,199,0,无,60,0,0
780,韩秀,289,0,赠,60,0,0
781,Panda,499,0,"满499-330,赠",60,0,0
782,长虹,279,0,赠,60,0,0
783,美的,349,0,"京东物流,放心购,免邮,每满349-70",60,0,0
784,空气,169,0,无,60,0,0
785,苏泊尔,794,0,"京东物流,满709-210",60,0,0
786,苏泊尔,399,0,"京东物流,放心购,免邮,满389-170",60,0,0
787,苏泊尔,599,0,"京东物流,免邮,每满599-190",60,0,0
788,SCP,239,0,无,60,0,0
789,小米,389,0,无,60,0,0
85,海尔,189,200,"自营,1件9折",50,0,0
94,苏泊尔,239,200,"京东物流,闪购,免邮,满239-60",50,0,0
107,海尔,189,200,自营,50,0,0
389,苏泊尔,229,500,"京东物流,放心购,闪购,满229-50",50,0,0
585,美的,499,200,"京东物流,免邮,每满499-260",50,0,0
621,摩飞电器,980,100,"京东物流,券6000-600,每满900-170",50,0,0
703,美的,1199,100,"自营,每满1089-100",50,0,0
719,米家,399,500,"自营,厂商配送",50,0,0
720,苏泊尔,219,200,京东物流,50,0,0
239,先科,129,100,"放心购,满109-10",40,0,0
255,北美电器,359,200,"京东物流,放心购,免邮,满359-30,",40,0,0
271,先科,169,100,"放心购,满129-20",40,0,0
310,苏泊尔,189,500,"闪购,满189-10",40,0,0
459,大宇,399,200,"放心购,每满390-140",40,0,0
469,默克菲尔,399,200,无,40,0,0
502,苏泊尔,239,200,无,40,0,0
518,苏泊尔,389,200,无,40,0,0
522,美的,499,200,"京东物流,每满499-140",40,0,0
676,美的,269,200,"京东物流,放心购,免邮,每满269-30",40,0,0
69,九阳,379,100,"自营,新品,每满379-100",30,0,0
184,九阳,359,200,"京东物流,放心购,新品,券339-70,",30,0,0
245,美的,359,100,京东物流,30,0,0
252,奥克斯,229,200,"京东物流,每满229-40",30,0,0
341,苏泊尔,399,100,"京东物流,闪购,免邮,每满399-180",30,0,0
359,苏泊尔,249,100,"放心购,免邮,满249-50",30,0,0
377,小米,419,200,"京东物流,放心购,免邮,每满400-20",30,0,0
415,九阳,459,100,"新品,闪购,免邮,每满459-100",30,0,0
490,九阳,219,200,满219-20,30,0,0
639,DE,699,77,"自营,新品,赠",30,0,0
643,美的,179,200,京东物流,30,0,0
663,苏泊尔,499,100,"京东物流,闪购,免邮,每满499-120",30,0,0
430,利仁,299,100,"新品,免邮,满299-60",20,0,0
440,海尔,599,30,"自营,厂商配送",20,0,0
478,海尔,219,200,无,20,0,0
486,利仁,409,98,满409-30,20,0,0
505,苏泊尔,659,100,"京东物流,闪购,免邮,每满659-300",20,0,0
569,奥克斯,149,100,免邮,20,0,0
594,苏泊尔,218,200,"京东物流,闪购,满209-20",20,0,0
604,苏泊尔,659,100,"京东物流,放心购,免邮,满659-100",20,0,0
635,厨几,699,100,"自营,满600-300",20,0,0
659,美的,179,200,"京东物流,放心购",20,0,0
661,九阳,679,100,"自营,每满679-150",20,0,0
666,利仁,149,100,无,20,0,0
668,苏泊尔,219,100,"京东物流,免邮",20,0,0
706,志高,139,100,无,20,0,0
713,奥克斯,149,100,免邮,20,0,0
128,松下,499,100,"自营,新品",10,0,0
307,美的,209,100,"京东物流,免邮",10,0,0
350,熊猫,99,100,免邮,10,0,0
407,美的,209,100,无,10,0,0
436,HYUNDAI,209,88,新品,10,0,0
467,骆驼,86,100,无,10,0,0
471,九阳,999,88,满199-100,10,0,0
477,乐卡利,139,43,"京东物流,免邮",10,0,0
482,华生,269,100,无,10,0,0
495,grossag,799,54,"放心购,赠",10,0,0
497,小米,329,16,"放心购,新品,每满200-30",10,0,0
539,美的,359,66,"京东物流,放心购,免邮",10,0,0
552,苏泊尔,439,97,"京东物流,新品,秒杀,满300-40",10,0,0
580,九阳,379,99,"自营,新品,闪购,每满379-100",10,0,0
587,长帝,279,100,"京东物流,赠",10,0,0
603,小米,249,16,"放心购,新品,每满200-30",10,0,0
626,HYUNDAI,179,88,新品,10,0,0
633,苏泊尔,229,100,"京东物流,放心购,闪购,满229-30",10,0,0
645,苏泊尔,799,70,"京东物流,闪购,免邮,每满799-300",10,0,0
685,美的,529,75,"免邮,每满529-150",10,0,0
